0.031 -0 0 -0.662557 0.000281964 -0.000161007 0 0.316418 0.00147527 0 -0.00011469 0.0500098 0 46.9175 -90.2024 43.9476 -0 0 0.000126801
0.032 -0 0 -0.684073 0.000291238 -0.000166155 0 0.316418 0.00152528 0 -0.000114623 0.0500098 0 46.9796 -90.2081 43.9128 -0 0 0.000131229
0.033 -0 0 -0.705577 0.000300513 -0.000171296 0 0.316418 0.00157529 0 -0.000114556 0.0500099 0 47.0416 -90.2138 43.8779 -0 0 0.00013564
0.034 -0 0 -0.727067 0.00030979 -0.000176428 0 0.316418 0.0016253 0 -0.000114489 0.0500099 0 47.1035 -90.2194 43.8431 -0 0 0.000140034
0.035 -0 0 -0.748545 0.000319068 -0.000181552 0 0.316418 0.00167531 0 -0.000114422 0.0500099 0 47.1654 -90.2249 43.8082 -0 0 0.000144411
0.036 -0 0 -0.770009 0.000328347 -0.000186668 0 0.316418 0.00172532 0 -0.000114355 0.0500099 0 47.2273 -90.2303 43.7732 -0 0 0.00014877
0.037 -0 0 -0.79146 0.000337628 -0.000191776 0 0.316417 0.00177533 0 -0.000114289 0.05001 0 47.2891 -90.2357 43.7383 -0 0 0.000153112
0.038 -0 0 -0.812898 0.00034691 -0.000196876 0 0.316417 0.00182534 0 -0.000114223 0.05001 0 47.3508 -90.2411 43.7033 -0 0 0.000157438
0.039 -0 0 -0.834322 0.000356193 -0.000201967 0 0.316417 0.00187535 0 -0.000114156 0.05001 0 47.4125 -90.2464 43.6684 -0 0 0.000161745
0.04 -0 0 -0.855734 0.000365477 -0.000207051 0 0.316417 0.00192536 0 -0.00011409 0.05001 0 47.4742 -90.2516 43.6334 -0 0 0.000166036
0.041 -0 0 -0.877133 0.000374762 -0.000212126 0 0.316417 0.00197537 0 -0.000114024 0.05001 0 47.5358 -90.2568 43.5983 -0 0 0.00017031
0.042 -0 0 -0.898518 0.000384049 -0.000217193 0 0.316417 0.00202538 0 -0.000113958 0.0500101 0 47.5973 -90.2619 43.5633 -0 0 0.000174566
0.043 -0 0 -0.919891 0.000393336 -0.000222252 0 0.316417 0.00207539 0 -0.000113893 0.0500101 0 47.6588 -90.2669 43.5282 -0 0 0.000178805
0.044 -0 0 -0.94125 0.000402625 -0.000227303 0 0.316417 0.0021254 0 -0.000113827 0.0500101 0 47.7202 -90.2719 43.4931 -0 0 0.000183027
0.045 -0 0 -0.962596 0.000411914 -0.000232347 0 0.316416 0.00217541 0 -0.000113761 0.0500101 0 47.7816 -90.2769 43.458 -0 0 0.000187232
0.046 -0 0 -0.983929 0.000421205 -0.000237382 0 0.316416 0.00222542 0 -0.000113696 0.0500101 0 47.8429 -90.2817 43.4229 -0 0 0.000191419
0.047 -0 0 -1.00525 0.000430496 -0.000242408 0 0.316416 0.00227543 0 -0.000113631 0.0500102 0 47.9042 -90.2866 43.3878 -0 0 0.000195589
0.048 -0 0 -1.02656 0.000439788 -0.000247427 0 0.316416 0.00232544 0 -0.000113566 0.0500102 0 47.9654 -90.2913 43.3526 -0 0 0.000199743
0.049 -0 0 -1.04785 0.000449082 -0.000252438 0 0.316416 0.00237545 0 -0.000113501 0.0500102 0 48.0266 -90.296 43.3174 -0 0 0.000203878
0.05 -0 0 -1.06913 0.000458376 -0.000257441 0 0.316416 0.00242546 0 -0.000113436 0.0500102 0 48.0877 -90.3007 43.2823 -0 0 0.000207997
0.051 -0 0 -1.0904 0.000467671 -0.000262436 0 0.316416 0.00247547 0 -0.000113371 0.0500102 0 48.1488 -90.3052 43.247 -0 0 0.000212099
0.052 -0 0 -1.11165 0.000476966 -0.000267423 0 0.316416 0.00252548 0 -0.000113306 0.0500103 0 48.2098 -90.3098 43.2118 -0 0 0.000216183
0.053 -0 0 -1.1329 0.000486263 -0.000272402 0 0.316416 0.00257549 0 -0.000113242 0.0500103 0 48.2708 -90.3142 43.1765 -0 0 0.00022025
0.054 -0 0 -1.15412 0.00049556 -0.000277373 0 0.316415 0.0026255 0 -0.000113177 0.0500103 0 48.3317 -90.3186 43.1413 -0 0 0.0002243
0.055 -0 0 -1.17534 0.000504858 -0.000282336 0 0.316415 0.00267551 0 -0.000113113 0.0500103 0 48.3926 -90.323 43.106 -0 0 0.000228332
0.056 -0 0 -1.19654 0.000514156 -0.000287291 0 0.316415 0.00272552 0 -0.000113049 0.0500103 0 48.4534 -90.3273 43.0706 -0 0 0.000232348
0.057 -0 0 -1.21773 0.000523455 -0.000292238 0 0.316415 0.00277553 0 -0.000112985 0.0500104 0 48.5142 -90.3315 43.0353 -0 0 0.000236346
0.058 -0 0 -1.23891 0.000532755 -0.000297177 0 0.316415 0.00282554 0 -0.000112921 0.0500104 0 48.5749 -90.3357 43 -0 0 0.000240327
0.059 -0 0 -1.26007 0.000542055 -0.000302109 0 0.316415 0.00287555 0 -0.000112857 0.0500104 0 48.6355 -90.3398 42.9646 -0 0 0.000244291
0.06 -0 0 -1.28122 0.000551356 -0.000307032 0 0.316415 0.00292556 0 -0.000112794 0.0500104 0 48.6961 -90.3439 42.9292 -0 0 0.000248237
0.061 -0 0 -1.30236 0.000560657 -0.000311948 0 0.316415 0.00297557 0 -0.00011273 0.0500104 0 48.7567 -90.3479 42.8938 -0 0 0.000252167
0.062 -0 0 -1.32349 0.000569959 -0.000316855 0 0.316415 0.00302558 0 -0.000112667 0.0500105 0 48.8172 -90.3518 42.8584 -0 0 0.000256079
0.063 -0 0 -1.3446 0.000579261 -0.000321755 0 0.316414 0.00307559 0 -0.000112603 0.0500105 0 48.8776 -90.3557 42.8229 -0 0 0.000259974
0.064 -0 0 -1.3657 0.000588564 -0.000326647 0 0.316414 0.0031256 0 -0.00011254 0.0500105 0 48.938 -90.3595 42.7874 -0 0 0.000263851
0.065 -0 0 -1.38678 0.000597867 -0.000331531 0 0.316414 0.00317561 0 -0.000112477 0.0500105 0 48.9984 -90.3633 42.752 -0 0 0.000267712
0.066 -0 0 -1.40785 0.00060717 -0.000336407 0 0.316414 0.00322562 0 -0.000112414 0.0500105 0 49.0587 -90.367 42.7165 -0 0 0.000271555
0.067 -0 0 -1.42891 0.000616474 -0.000341276 0 0.316414 0.00327564 0 -0.000112351 0.0500106 0 49.1189 -90.3707 42.6809 -0 0 0.000275381
0.068 -0 0 -1.44996 0.000625777 -0.000346136 0 0.316414 0.00332565 0 -0.000112289 0.0500106 0 49.1791 -90.3743 42.6454 -0 0 0.00027919
0.069 -0 0 -1.47099 0.000635081 -0.000350989 0 0.316414 0.00337566 0 -0.000112226 0.0500106 0 49.2392 -90.3778 42.6098 -0 0 0.000282982
